Order_ID,Customer_ID,Order_Date,City,Area,Food_Category,Restaurant_Type,Payment_Method,Order_Amount,Delivery_Minutes,Rating,Promo_Used
ORD00732,CUST0142,2026-05-01,Karachi,Gulshan-e-Iqbal,Desi,Fast Food,Cash,1110,29,4,No
ORD00733,CUST0379,2026-05-25,Islamabad,I-8,Chinese,Casual Dining,Cash,1500,30,4,Yes
ORD00734,CUST0134,2026-06-07,Lahore,Gulberg,Desi,Casual Dining,Cash,1800,56,3,No
ORD00735,CUST0408,2026-05-05,Karachi,North Nazimabad,Pizza,Casual Dining,Cash,1720,21,5,No
ORD00736,CUST0418,2026-05-23,Karachi,PECHS,Beverages,Cafe,Cash,640,42,4,No
ORD00737,CUST0228,2026-05-03,Karachi,PECHS,Burgers,Fast Food,Card,1040,36,4,No
ORD00738,CUST0383,2026-05-02,Karachi,DHA,Pizza,Casual Dining,Cash,2420,27,5,No
ORD00739,CUST0233,2026-05-11,Karachi,Gulshan-e-Iqbal,Burgers,Fast Food,Cash,600,27,4,Yes
ORD00740,CUST0325,2026-06-05,Karachi,PECHS,Burgers,Cloud Kitchen,Cash,1060,40,2,No
ORD00741,CUST0163,2026-06-02,Karachi,Gulshan-e-Iqbal,Beverages,Cafe,Cash,620,39,5,No
ORD00742,CUST0351,2026-06-04,Karachi,DHA,Bakery,Bakery,Card,620,58,2,Yes
ORD00743,CUST0287,2026-06-15,Lahore,Johar Town,Pizza,Fast Food,Cash,1470,47,4,No
ORD00744,CUST0388,2026-05-22,Islamabad,I-8,Pizza,Fast Food,Wallet,1180,27,4,No
ORD00745,CUST0059,2026-05-10,Rawalpindi,Satellite Town,Pizza,Cloud Kitchen,Cash,1710,24,3,Yes
ORD00746,CUST0356,2026-05-14,Karachi,Clifton,Pizza,Casual Dining,Card,1460,24,5,No
ORD00747,CUST0067,2026-06-08,Rawalpindi,Bahria Rawalpindi,Desi,Cloud Kitchen,Cash,1430,45,5,Yes
ORD00748,CUST0330,2026-05-16,Lahore,Wapda Town,Burgers,Fast Food,Wallet,830,35,4,No
ORD00749,CUST0109,2026-05-14,Lahore,Wapda Town,Desi,Casual Dining,Wallet,1170,45,5,No
ORD00750,CUST0329,2026-05-02,Lahore,Johar Town,Desi,Casual Dining,Wallet,1510,43,4,No
ORD00751,CUST0410,2026-06-12,Lahore,DHA Lahore,Pizza,Casual Dining,Cash,2410,45,5,No
ORD00752,CUST0061,2026-06-12,Islamabad,Blue Area,Burgers,Fast Food,Wallet,760,21,4,Yes
ORD00753,CUST0414,2026-05-06,Karachi,DHA,Desi,Fast Food,Wallet,1180,55,4,Yes
ORD00754,CUST0177,2026-05-04,Lahore,Johar Town,Pizza,Fast Food,Cash,1790,39,3,No
ORD00755,CUST0046,2026-06-04,Karachi,Clifton,Bakery,Cafe,Card,720,29,4,No
ORD00756,CUST0304,2026-06-11,Karachi,North Nazimabad,Burgers,Fast Food,Cash,1040,23,5,No
ORD00757,CUST0333,2026-05-24,Islamabad,F-10,Burgers,Fast Food,Card,1010,44,3,No
ORD00758,CUST0078,2026-05-09,Karachi,DHA,Chinese,Cloud Kitchen,Card,1470,31,4,No
ORD00759,CUST0107,2026-06-04,Lahore,Model Town,Desi,Casual Dining,Card,1330,37,4,No
ORD00760,CUST0147,2026-05-18,Lahore,Gulberg,Desi,Casual Dining,Cash,880,22,5,Yes
ORD00761,CUST0056,2026-06-01,Karachi,North Nazimabad,Desi,Cloud Kitchen,Card,1150,28,4,No
ORD00762,CUST0068,2026-06-08,Lahore,DHA Lahore,Beverages,Cafe,Wallet,700,37,4,No
ORD00763,CUST0279,2026-05-05,Islamabad,Bahria Town ISB,Burgers,Fast Food,CARD,990,26,5,No
ORD00764,CUST0147,2026-06-03,Islamabad,F-10,Pizza,Casual Dining,Card,2020,19,5,Yes
ORD00765,CUST0288,2026-05-01,Lahore,Gulberg,Pizza,Cloud Kitchen,Card,980,45,5,Yes
ORD00766,CUST0354,2026-05-09,Rawalpindi,Chaklala,Healthy,Cafe,Card,630,36,3,No
ORD00767,CUST0074,2026-06-12,Islamabad,F-10,Pizza,Fast Food,Card,1790,40,4,No
ORD00768,CUST0417,2026-05-14,Islamabad,Blue Area,Pizza,Cloud Kitchen,Wallet,1510,40,3,No
ORD00769,CUST0241,2026-05-16,Lahore,Model Town,Burgers,Fast Food,Cash,590,28,4,No
ORD00770,CUST0117,2026-06-11,Rawalpindi,Satellite Town,Pizza,Fast Food,Card,1390,38,2,No
ORD00771,CUST0006,2026-05-23,Lahore,Model Town,Chinese,Casual Dining,Card,1750,57,4,No
ORD00772,CUST0252,2026-05-21,Islamabad,F-10,Bakery,Cafe,Cash,830,22,5,No
ORD00773,CUST0259,2026-05-31,Rawalpindi,Bahria Rawalpindi,Bakery,Cafe,Wallet,520,44,3,Yes
ORD00774,CUST0390,2026-05-09,Karachi,Clifton,Burgers,Fast Food,Cash,940,42,4,No
ORD00775,CUST0168,2026-05-17,Karachi,DHA,Chinese,Casual Dining,Cash,1330,63,5,Yes
ORD00776,CUST0208,2026-05-30,Karachi,PECHS,Pizza,Fast Food,Wallet,1270,37,3,No
ORD00777,CUST0277,2026-06-06,Lahore,DHA Lahore,Bakery,Bakery,Cash,860,35,4,No
ORD00778,CUST0403,2026-05-30,Islamabad,G-11,Pizza,Casual Dining,Card,1260,29,4,No
ORD00779,CUST0350,2026-05-05,Lahore,Wapda Town,Pizza,Cloud Kitchen,Cash,1250,29,5,No
ORD00780,CUST0366,2026-06-07,Karachi,Gulshan-e-Iqbal,Chinese,Casual Dining,Cash,1370,24,4,No
ORD00781,CUST0177,2026-06-03,Lahore,Wapda Town,Bakery,Bakery,Wallet,500,71,3,Yes
ORD00782,CUST0395,2026-05-30,Lahore,Model Town,Burgers,Cloud Kitchen,Cash,820,53,4,No
ORD00783,CUST0356,2026-05-15,Karachi,DHA,Desi,Fast Food,Cash,1690,30,4,No
ORD00784,CUST0351,2026-05-19,Karachi,Gulshan-e-Iqbal,Desi,Casual Dining,Cash,1030,31,4,Yes
ORD00785,CUST0401,2026-05-27,Karachi,Clifton,Burgers,Fast Food,Card,1170,54,4,No
ORD00786,CUST0080,2026-05-27,Karachi,Gulistan-e-Johar,Pizza,Fast Food,Cash,1270,43,5,Yes
ORD00787,CUST0054,2026-05-23,Karachi,DHA,Burgers,Fast Food,Wallet,1280,25,4,Yes
ORD00788,CUST0082,2026-05-09,Lahore,Johar Town,Desi,Casual Dining,Cash,1810,26,5,Yes
ORD00789,CUST0197,2026-05-10,Rawalpindi,Satellite Town,Desi,Cloud Kitchen,Card,1500,24,5,No
ORD00790,CUST0129,2026-06-13,Karachi,Gulistan-e-Johar,Beverages,Cafe,Cash,480,26,4,No
ORD00791,CUST0347,2026-05-14,Lahore,Johar Town,Beverages,Fast Food,Card,350,28,5,Yes
ORD00792,CUST0002,2026-05-22,Lahore,Model Town,Desi,Cloud Kitchen,Card,1210,69,2,Yes
ORD00793,CUST0326,2026-05-23,Karachi,PECHS,Bakery,Bakery,Cash,550,26,4,No
ORD00794,CUST0280,2026-05-07,Karachi,PECHS,Chinese,Cloud Kitchen,Cash,1120,65,2,Yes
ORD00795,CUST0305,2026-06-11,Lahore,Gulberg,Pizza,Cloud Kitchen,Wallet,1100,44,2,No
ORD00796,CUST0023,2026-06-09,Lahore,Johar Town,Beverages,Cafe,Cash,440,45,5,Yes
ORD00797,CUST0218,2026-06-01,Karachi,Clifton,Desi,Cloud Kitchen,Cash,1210,68,5,No
ORD00798,CUST0011,2026-05-03,Lahore,Wapda Town,Desi,Casual Dining,Card,2060,31,3,Yes
ORD00799,CUST0252,2026-06-14,Karachi,Clifton,Pizza,Cloud Kitchen,Wallet,970,59,3,No
ORD00800,CUST0218,2026-05-12,Lahore,Johar Town,Desi,Casual Dining,Cash,1230,45,2,Yes
ORD00801,CUST0044,2026-05-09,Lahore,Gulberg,Desi,Cloud Kitchen,Card,1570,44,5,No
ORD00802,CUST0413,2026-06-02,Lahore,Johar Town,Pizza,Fast Food,Cash,1530,46,1,No
ORD00803,CUST0126,2026-05-16,Karachi,North Nazimabad,Burgers,Fast Food,Cash,1010,43,4,No
ORD00804,CUST0273,2026-06-02,Lahore,Johar Town,Beverages,Cafe,Wallet,350,31,5,Yes
ORD00805,CUST0016,2026-05-27,Lahore,Gulberg,Desi,Casual Dining,Wallet,2010,44,3,No
ORD00806,CUST0096,2026-05-18,Karachi,North Nazimabad,Chinese,Casual Dining,Card,1900,45,4,Yes
ORD00807,CUST0202,2026-05-10,Karachi,Gulistan-e-Johar,Healthy,Cafe,Wallet,640,34,5,No
ORD00808,CUST0211,2026-05-29,Karachi,Gulshan-e-Iqbal,Beverages,Cafe,CARD,530,41,4,No
ORD00809,CUST0382,2026-05-06,Karachi,DHA,Burgers,Fast Food,Cash,630,44,4,No
ORD00810,CUST0095,2026-05-21,Karachi,North Nazimabad,Chinese,Cloud Kitchen,Cash,910,58,3,No
ORD00811,CUST0242,2026-05-01,Lahore,Johar Town,Burgers,Cloud Kitchen,Cash,1010,54,1,No
ORD00812,CUST0378,2026-05-26,Lahore,Gulberg,Desi,Cloud Kitchen,Cash,1150,49,4,No
ORD00813,CUST0357,2026-05-21,Karachi,Gulshan-e-Iqbal,Desi,Cloud Kitchen,Cash,750,33,5,Yes
ORD00814,CUST0266,2026-05-26,Karachi,PECHS,Beverages,Cloud Kitchen,Cash,330,38,5,No
ORD00815,CUST0114,2026-06-15,Rawalpindi,Satellite Town,Pizza,Fast Food,Cash,1070,31,4,No
ORD00816,CUST0174,2026-06-10,Islamabad,F-10,Bakery,Bakery,Cash,820,57,1,Yes
ORD00817,CUST0335,2026-05-30,Lahore,DHA Lahore,Beverages,Cloud Kitchen,Wallet,680,62,2,Yes
ORD00818,CUST0383,2026-05-31,Islamabad,G-11,Desi,Casual Dining,Card,1810,52,3,No
ORD00819,CUST0049,2026-06-11,Lahore,Model Town,Burgers,Cloud Kitchen,Wallet,890,64,2,Yes
ORD00820,CUST0098,2026-05-09,Islamabad,Blue Area,Pizza,Fast Food,Wallet,1950,42,4,Yes
ORD00821,CUST0208,2026-05-01,Karachi,Gulistan-e-Johar,Bakery,Bakery,Cash,800,23,4,No
ORD00822,CUST0400,2026-05-25,Lahore,Johar Town,Desi,Casual Dining,Cash,1710,25,5,Yes
ORD00823,CUST0166,2026-05-27,Lahore,DHA Lahore,Beverages,Fast Food,Wallet,390,40,4,No
ORD00824,CUST0086,2026-05-02,Islamabad,Blue Area,Pizza,Fast Food,Card,910,42,4,No
ORD00825,CUST0181,2026-06-08,Lahore,DHA Lahore,Beverages,Cafe,Cash,390,20,5,No
ORD00826,CUST0189,2026-05-21,Karachi,Gulshan-e-Iqbal,Pizza,Cloud Kitchen,Cash,1210,45,4,No
ORD00827,CUST0329,2026-05-24,Karachi,DHA,Healthy,Cafe,Cash,1180,48,3,No
ORD00828,CUST0005,2026-05-08,Lahore,Gulberg,Bakery,Bakery,Wallet,570,48,4,No
ORD00829,CUST0305,2026-06-12,Lahore,Johar Town,Desi,Fast Food,Card,710,38,4,No
ORD00830,CUST0267,2026-05-01,Karachi,Gulshan-e-Iqbal,Pizza,Casual Dining,Cash,1970,22,4,No
ORD00831,CUST0059,2026-05-27,Karachi,Gulshan-e-Iqbal,Pizza,Cloud Kitchen,Cash,1890,37,4,Yes
ORD00832,CUST0302,2026-05-20,Karachi,PECHS,Chinese,Casual Dining,Card,2180,25,4,No
ORD00833,CUST0385,2026-05-04,Rawalpindi,Chaklala,Beverages,Cafe,Cash,300,35,5,Yes
ORD00834,CUST0261,2026-05-12,Karachi,Gulistan-e-Johar,Desi,Casual Dining,Card,1560,37,4,Yes
ORD00835,CUST0264,2026-06-05,Lahore,Johar Town,Healthy,Cafe,Wallet,1060,35,4,No
ORD00836,CUST0359,2026-05-22,Karachi,Gulistan-e-Johar,Healthy,Cafe,Cash,840,38,3,No
ORD00837,CUST0045,2026-05-03,Karachi,DHA,Pizza,Fast Food,Cash,860,61,3,No
ORD00838,CUST0121,2026-05-06,Rawalpindi,Chaklala,Desi,Casual Dining,Card,1920,54,3,No
ORD00839,CUST0409,2026-06-04,Lahore,Johar Town,Bakery,Bakery,Card,590,20,4,No
ORD00840,CUST0054,2026-06-10,Lahore,Gulberg,Chinese,Cloud Kitchen,Wallet,1150,41,5,No
ORD00841,CUST0201,2026-06-12,Karachi,Gulistan-e-Johar,Chinese,Cloud Kitchen,Cash,1710,43,3,No
ORD00842,CUST0141,2026-05-25,Karachi,Clifton,Chinese,Cloud Kitchen,Card,1080,53,2,Yes
ORD00843,CUST0006,2026-06-01,Lahore,Johar Town,Burgers,Fast Food,Cash,950,41,5,Yes
ORD00844,CUST0183,2026-05-14,Lahore,Model Town,Desi,Fast Food,Wallet,1500,22,5,Yes
ORD00845,CUST0100,2026-05-06,Karachi,DHA,Beverages,Cafe,Wallet,300,33,4,No
ORD00846,CUST0224,2026-06-07,Karachi,DHA,Chinese,Cloud Kitchen,Wallet,1570,37,5,Yes
ORD00847,CUST0403,2026-05-27,Karachi,North Nazimabad,Beverages,Cloud Kitchen,Cash,690,63,2,No
ORD00848,CUST0263,2026-06-10,Rawalpindi,Bahria Rawalpindi,Desi,Casual Dining,Card,2050,45,4,No
ORD00849,CUST0248,2026-05-17,Rawalpindi,Saddar,Beverages,Cafe,Wallet,300,72,3,No
ORD00850,CUST0049,2026-05-14,Lahore,Johar Town,Pizza,Cloud Kitchen,Wallet,1300,36,4,Yes
ORD00851,CUST0241,2026-05-23,Karachi,PECHS,Desi,Cloud Kitchen,Cash,1130,51,2,Yes
ORD00852,CUST0188,2026-05-08,Karachi,PECHS,Healthy,Cloud Kitchen,Card,1010,40,4,No
ORD00853,CUST0189,2026-05-01,Karachi,PECHS,Healthy,Casual Dining,Card,1030,22,4,No
ORD00854,CUST0342,2026-05-21,Karachi,North Nazimabad,Desi,Cloud Kitchen,cash,1410,29,4,No
ORD00855,CUST0394,2026-06-06,Lahore,Wapda Town,Pizza,Cloud Kitchen,Card,1370,58,1,No
ORD00856,CUST0319,2026-06-07,Lahore,Gulberg,Desi,Cloud Kitchen,Cash,1250,30,3,No
ORD00857,CUST0126,2026-05-24,Karachi,Clifton,Pizza,Fast Food,Cash,1690,38,4,Yes
ORD00858,CUST0354,2026-05-03,Islamabad,F-10,Burgers,Fast Food,Cash,630,28,5,No
ORD00859,CUST0172,2026-06-07,Lahore,Gulberg,Burgers,Fast Food,Cash,1380,21,4,No
ORD00860,CUST0050,2026-06-05,Lahore,Wapda Town,Chinese,Casual Dining,Wallet,1380,33,2,Yes
ORD00861,CUST0270,2026-05-31,Karachi,DHA,Burgers,Fast Food,Wallet,1070,27,5,No
ORD00862,CUST0046,2026-05-29,Karachi,Gulshan-e-Iqbal,Desi,Casual Dining,Cash,1730,43,4,No
ORD00863,CUST0221,2026-05-01,Lahore,Model Town,Burgers,Cloud Kitchen,Card,940,33,3,No
ORD00864,CUST0307,2026-05-14,Karachi,Gulistan-e-Johar,Burgers,Fast Food,Wallet,900,41,4,No
ORD00865,CUST0360,2026-06-07,Karachi,Gulshan-e-Iqbal,Desi,Cloud Kitchen,E-Wallet,820,24,4,No
ORD00866,CUST0296,2026-06-06,Lahore,Johar Town,Beverages,Cafe,Cash,460,32,4,No
ORD00867,CUST0110,2026-05-17,Lahore,Gulberg,Bakery,Bakery,Cash,850,22,3,Yes
ORD00868,CUST0322,2026-05-17,Karachi,North Nazimabad,Chinese,Fast Food,Card,780,20,5,No
ORD00869,CUST0294,2026-05-04,Karachi,PECHS,Burgers,Cloud Kitchen,Cash,1190,52,4,No
ORD00870,CUST0261,2026-06-12,Karachi,North Nazimabad,Desi,Fast Food,Cash,1700,42,3,No
ORD00871,CUST0225,2026-05-29,Karachi,PECHS,Healthy,Casual Dining,Wallet,850,72,3,Yes
ORD00872,CUST0170,2026-05-07,Karachi,DHA,Healthy,Cloud Kitchen,cash,790,22,5,No
ORD00873,CUST0127,2026-05-06,Lahore,Johar Town,Pizza,Casual Dining,Cash,2250,27,4,Yes
ORD00874,CUST0283,2026-05-21,Karachi,North Nazimabad,Healthy,Casual Dining,Wallet,1780,51,3,No
ORD00875,CUST0077,2026-05-07,Karachi,North Nazimabad,Desi,Casual Dining,Card,1000,28,5,No
ORD00876,CUST0117,2026-05-27,Karachi,Gulistan-e-Johar,Burgers,Fast Food,Cash,570,38,4,Yes
ORD00877,CUST0289,2026-05-13,Lahore,Gulberg,Desi,Casual Dining,Cash,1350,36,4,Yes
ORD00878,CUST0217,2026-05-12,Lahore,Gulberg,Pizza,Cloud Kitchen,Card,1110,48,5,No
ORD00879,CUST0331,2026-06-12,Rawalpindi,Chaklala,Burgers,Fast Food,Card,1290,64,5,Yes
ORD00880,CUST0102,2026-06-12,Lahore,Johar Town,Pizza,Casual Dining,Wallet,1540,38,4,Yes
ORD00881,CUST0201,2026-05-19,Lahore,Johar Town,Healthy,Cloud Kitchen,Card,930,59,4,Yes
ORD00882,CUST0166,2026-06-05,Lahore,DHA Lahore,Burgers,Cloud Kitchen,Card,1510,50,3,No
ORD00883,CUST0392,2026-05-18,Islamabad,G-11,Desi,Casual Dining,Cash,910,49,4,No
ORD00884,CUST0268,2026-05-23,Karachi,Gulistan-e-Johar,Beverages,Cafe,Wallet,350,20,4,No
ORD00885,CUST0396,2026-06-13,Lahore,Gulberg,Beverages,Cloud Kitchen,Cash,710,32,3,No
ORD00886,CUST0381,2026-05-06,Karachi,Gulshan-e-Iqbal,Pizza,Casual Dining,Card,1460,20,4,No
ORD00887,CUST0322,2026-05-14,Karachi,Gulistan-e-Johar,Pizza,Fast Food,Card,1890,24,4,No
ORD00888,CUST0125,2026-05-12,Karachi,Gulistan-e-Johar,Pizza,Cloud Kitchen,Wallet,1270,54,2,No
ORD00889,CUST0344,2026-06-06,Karachi,North Nazimabad,Chinese,Casual Dining,Cash,2160,22,5,No
ORD00890,CUST0380,2026-05-17,Karachi,Clifton,Healthy,Cloud Kitchen,Cash,700,41,4,Yes
ORD00891,CUST0353,2026-05-16,Rawalpindi,Bahria Rawalpindi,Burgers,Cloud Kitchen,Cash,940,67,4,No
ORD00892,CUST0204,2026-06-11,Karachi,Clifton,Beverages,Cafe,Wallet,380,37,3,No
ORD00893,CUST0187,2026-05-28,Karachi,DHA,Healthy,Cloud Kitchen,Card,690,61,3,No
ORD00894,CUST0180,2026-05-08,Rawalpindi,Saddar,Bakery,Bakery,Card,610,63,2,Yes
ORD00895,CUST0121,2026-05-03,Rawalpindi,Bahria Rawalpindi,Healthy,Cloud Kitchen,Card,890,31,4,Yes
ORD00896,CUST0264,2026-05-17,Lahore,Gulberg,Chinese,Casual Dining,Card,2070,20,3,No
ORD00897,CUST0269,2026-06-14,Karachi,Gulistan-e-Johar,Beverages,Cafe,Card,400,25,5,No
ORD00898,CUST0330,2026-05-03,Lahore,DHA Lahore,Bakery,Bakery,Cash,450,35,4,Yes
ORD00899,CUST0366,2026-05-31,Karachi,Gulistan-e-Johar,Chinese,Fast Food,Card,1780,41,3,No
ORD00900,CUST0385,2026-06-05,Lahore,Model Town,Bakery,Bakery,Cash,450,35,5,No
ORD00901,CUST0003,2026-05-18,Karachi,Gulistan-e-Johar,Desi,Cloud Kitchen,Cash,990,40,5,Yes
ORD00902,CUST0042,2026-06-12,Karachi,North Nazimabad,Bakery,Bakery,Cash,540,50,3,Yes
ORD00903,CUST0166,2026-05-15,Islamabad,I-8,Beverages,Cloud Kitchen,Cash,390,19,4,No
ORD00904,CUST0097,2026-06-06,Karachi,DHA,Burgers,Fast Food,Card,600,40,4,Yes
ORD00905,CUST0013,2026-05-04,Karachi,Gulshan-e-Iqbal,Burgers,Fast Food,Card,1150,44,4,No
ORD00906,CUST0107,2026-06-07,Lahore,Wapda Town,Pizza,Casual Dining,Card,2170,30,5,No
ORD00907,CUST0137,2026-05-09,Islamabad,F-10,Burgers,Fast Food,Cash,640,45,4,No
ORD00908,CUST0398,2026-05-15,Karachi,Gulistan-e-Johar,Healthy,Cloud Kitchen,Cash,1430,25,3,No
ORD00909,CUST0371,2026-06-11,Rawalpindi,Bahria Rawalpindi,Desi,Cloud Kitchen,Card,1690,47,1,Yes
ORD00910,CUST0376,2026-05-30,Lahore,Wapda Town,Burgers,Fast Food,Wallet,1330,29,4,No
ORD00911,CUST0221,2026-05-26,Karachi,Clifton,Desi,Casual Dining,Wallet,1560,28,5,No
ORD00912,CUST0412,2026-06-13,Rawalpindi,Satellite Town,Bakery,Bakery,Card,420,46,5,No
ORD00913,CUST0039,2026-05-01,Karachi,PECHS,Desi,Cloud Kitchen,Cash,1340,23,4,No
ORD00914,CUST0099,2026-05-17,Lahore,Johar Town,Chinese,Cloud Kitchen,Card,1590,54,3,No
ORD00915,CUST0152,2026-06-06,Islamabad,F-10,Pizza,Fast Food,Wallet,1100,65,2,No
ORD00916,CUST0073,2026-05-20,Karachi,Gulshan-e-Iqbal,Desi,Casual Dining,Card,1040,23,5,Yes
ORD00917,CUST0248,2026-05-18,Rawalpindi,Chaklala,Bakery,Cafe,Cash,840,40,4,Yes
ORD00918,CUST0302,2026-05-04,Karachi,DHA,Chinese,Cloud Kitchen,Cash,890,32,4,Yes
ORD00919,CUST0011,2026-06-05,Karachi,Gulshan-e-Iqbal,Beverages,Cloud Kitchen,Wallet,690,29,4,Yes
ORD00920,CUST0114,2026-05-19,Islamabad,I-8,Desi,Cloud Kitchen,Cash,1620,68,2,No
ORD00921,CUST0086,2026-06-13,Islamabad,Blue Area,Pizza,Fast Food,Wallet,1300,31,4,No
ORD00922,CUST0268,2026-05-24,Karachi,DHA,Desi,Fast Food,Card,710,27,4,No
ORD00923,CUST0311,2026-05-26,Karachi,Gulistan-e-Johar,Burgers,Fast Food,Card,620,39,3,No
ORD00924,CUST0372,2026-05-11,Islamabad,F-10,Chinese,Casual Dining,Wallet,2250,40,4,Yes
ORD00925,CUST0412,2026-06-12,Rawalpindi,Bahria Rawalpindi,Pizza,Fast Food,Cash,1180,30,5,No
ORD00926,CUST0410,2026-06-02,Islamabad,G-11,Beverages,Cafe,Wallet,530,41,3,Yes
ORD00927,CUST0065,2026-06-09,Islamabad,Bahria Town ISB,Chinese,Cloud Kitchen,Wallet,870,60,4,Yes
ORD00928,CUST0066,2026-05-24,Karachi,Gulshan-e-Iqbal,Beverages,Cafe,Card,380,44,4,No
ORD00929,CUST0365,2026-05-01,Karachi,Gulistan-e-Johar,Burgers,Fast Food,Wallet,850,43,5,No
ORD00930,CUST0232,2026-05-25,Karachi,Gulistan-e-Johar,Chinese,Fast Food,Wallet,990,22,3,No
ORD00931,CUST0244,2026-06-08,Karachi,Clifton,Desi,Casual Dining,Wallet,1350,39,4,No
ORD00932,CUST0413,2026-05-28,Karachi,PECHS,Desi,Casual Dining,Cash,1180,35,3,Yes
ORD00933,CUST0122,2026-05-29,Islamabad,Bahria Town ISB,Burgers,Fast Food,Cash,870,44,4,No
ORD00934,CUST0069,2026-06-12,Karachi,North Nazimabad,Pizza,Fast Food,Card,1910,50,4,Yes
ORD00935,CUST0313,2026-05-27,Islamabad,Blue Area,Pizza,Fast Food,Card,960,42,4,Yes
ORD00936,CUST0086,2026-05-10,Lahore,DHA Lahore,Healthy,Cafe,Wallet,1410,61,3,No
ORD00937,CUST0221,2026-05-30,Lahore,Johar Town,Desi,Cloud Kitchen,Wallet,740,37,3,Yes
ORD00938,CUST0200,2026-05-06,Lahore,Model Town,Chinese,Casual Dining,Cash,1820,42,4,No
ORD00939,CUST0051,2026-05-10,Karachi,Gulshan-e-Iqbal,Bakery,Bakery,Cash,790,19,5,No
ORD00940,CUST0053,2026-05-23,Karachi,Gulshan-e-Iqbal,Pizza,Casual Dining,Cash,1430,32,4,No
ORD00941,CUST0326,2026-05-11,Lahore,DHA Lahore,Desi,Cloud Kitchen,Wallet,1750,52,4,No
ORD00942,CUST0267,2026-05-31,Lahore,Model Town,Desi,Casual Dining,Card,1040,37,3,No
ORD00943,CUST0201,2026-05-30,Islamabad,G-11,Chinese,Cloud Kitchen,Card,1430,39,4,Yes
ORD00944,CUST0292,2026-06-03,Lahore,Wapda Town,Burgers,Fast Food,Cash,780,59,4,Yes
ORD00945,CUST0290,2026-05-20,Karachi,Gulshan-e-Iqbal,Beverages,Cafe,Cash,370,39,4,No
ORD00946,CUST0259,2026-06-02,Lahore,Wapda Town,Bakery,Bakery,Cash,710,40,5,No
ORD00947,CUST0004,2026-06-09,Karachi,Gulshan-e-Iqbal,Desi,Cloud Kitchen,Cash,1270,23,5,No
ORD00948,CUST0107,2026-05-02,Karachi,PECHS,Desi,Casual Dining,Card,1140,38,3,No
ORD00949,CUST0110,2026-05-25,Lahore,Gulberg,Beverages,Fast Food,Cash,760,27,4,No
ORD00950,CUST0069,2026-06-13,Karachi,Clifton,Burgers,Cloud Kitchen,Cash,1060,36,2,No
ORD00951,CUST0274,2026-05-18,Islamabad,Blue Area,Beverages,Cafe,Cash,740,50,2,No
ORD00952,CUST0090,2026-05-21,Karachi,Clifton,Pizza,Fast Food,Wallet,1820,30,5,No
ORD00953,CUST0073,2026-05-01,Rawalpindi,Saddar,Beverages,Cafe,Card,320,37,4,Yes
ORD00954,CUST0201,2026-05-04,Karachi,Gulistan-e-Johar,Beverages,Cafe,Wallet,510,39,3,No
ORD00955,CUST0135,2026-06-13,Lahore,DHA Lahore,Desi,Fast Food,Card,1600,22,4,No
ORD00956,CUST0403,2026-05-20,Karachi,PECHS,Desi,Casual Dining,cash,1900,27,3,No
ORD00957,CUST0080,2026-05-28,Islamabad,G-11,Burgers,Cloud Kitchen,Wallet,670,67,4,Yes
ORD00958,CUST0035,2026-06-15,Karachi,Clifton,Burgers,Cloud Kitchen,Card,930,41,5,No
ORD00959,CUST0096,2026-06-14,Rawalpindi,Saddar,Chinese,Casual Dining,Cash,1360,32,5,No
ORD00960,CUST0379,2026-05-03,Rawalpindi,Saddar,Bakery,Bakery,Cash,670,43,5,Yes
ORD00961,CUST0102,2026-05-07,Lahore,DHA Lahore,Beverages,Cafe,Card,700,23,5,Yes
ORD00962,CUST0288,2026-05-10,Lahore,Model Town,Chinese,Casual Dining,Card,1600,55,5,No
ORD00963,CUST0256,2026-06-08,Karachi,North Nazimabad,Healthy,Cafe,Card,560,72,3,No
ORD00964,CUST0004,2026-05-29,Karachi,Gulshan-e-Iqbal,Pizza,Cloud Kitchen,CARD,2080,76,4,No
ORD00965,CUST0194,2026-05-31,Islamabad,G-11,Burgers,Fast Food,Card,1350,40,3,No
ORD00966,CUST0270,2026-05-02,Lahore,Wapda Town,Desi,Fast Food,Wallet,1550,44,4,No
ORD00967,CUST0348,2026-06-15,Karachi,DHA,Pizza,Fast Food,Wallet,920,23,4,No
ORD00968,CUST0295,2026-05-03,Lahore,DHA Lahore,Chinese,Casual Dining,Cash,2010,28,4,Yes
ORD00969,CUST0177,2026-05-28,Islamabad,Bahria Town ISB,Bakery,Bakery,Card,830,72,2,No
ORD00970,CUST0007,2026-05-16,Lahore,Gulberg,Pizza,Fast Food,Cash,1430,70,2,No
ORD00971,CUST0300,2026-06-13,Rawalpindi,Chaklala,Chinese,Casual Dining,Card,1350,61,5,Yes
ORD00972,CUST0163,2026-05-07,Lahore,DHA Lahore,Bakery,Cafe,Cash,560,63,5,Yes
ORD00973,CUST0205,2026-05-03,Lahore,Gulberg,Healthy,Cloud Kitchen,Cash,1100,33,3,No
ORD00974,CUST0205,2026-05-15,Karachi,Gulshan-e-Iqbal,Healthy,Cafe,Wallet,630,72,2,No
ORD00975,CUST0075,2026-05-06,Islamabad,I-8,Bakery,Bakery,Card,370,65,4,Yes
ORD00976,CUST0107,2026-05-22,Lahore,Gulberg,Bakery,Bakery,Card,870,23,5,No
